'Elapsed time','EMG'
'seconds','mV'
0.412,0.000
0.412,0.003
0.412,-0.005
0.413,-0.002
0.413,-0.010
0.413,-0.005
0.413,-0.010
0.414,-0.012
0.414,-0.023
0.414,-0.023
0.414,-0.027
0.415,-0.023
0.415,-0.028
0.415,-0.027
0.415,-0.018
0.416,-0.017
0.416,-0.007
0.416,-0.008
0.416,-0.020
0.417,-0.022
0.417,-0.037
0.417,-0.037
0.417,-0.052
0.418,-0.050
0.418,-0.047
0.418,-0.050
0.418,-0.045
0.419,-0.045
0.419,-0.027
0.419,-0.025
0.419,-0.018
0.420,-0.018
0.420,-0.023
0.420,-0.023
0.420,-0.018
0.421,-0.022
0.421,-0.017
0.421,-0.017
0.421,-0.008
0.422,-0.007
0.422,0.003
0.422,0.002
0.422,0.010
0.423,0.007
0.423,0.010
0.423,0.007
0.423,0.002
0.424,0.002
0.424,-0.007
0.424,-0.005
0.424,-0.010
0.425,-0.007
0.425,-0.012
0.425,-0.007
0.425,-0.013
0.426,-0.010
0.426,-0.015
0.426,-0.012
0.426,-0.017
0.427,-0.017
0.427,-0.020
0.427,-0.022
0.427,-0.017
0.428,-0.018
0.428,-0.015
0.428,-0.017
0.428,-0.012
0.429,-0.017
0.429,-0.013
0.429,-0.015
0.429,-0.012
0.430,-0.012
0.430,-0.003
0.430,-0.003
0.430,0.003
0.431,0.002
0.431,0.005
0.431,0.003
0.431,-0.005
0.432,-0.005
0.432,-0.012
0.432,-0.010
0.432,-0.018
0.433,-0.017
0.433,-0.022
0.433,-0.023
0.433,-0.018
0.434,-0.020
0.434,-0.015
0.434,-0.017
0.434,-0.020
0.435,-0.017
0.435,-0.010
0.435,-0.012
0.435,-0.008
0.436,-0.012
0.436,-0.007
0.436,-0.012
0.436,-0.007
0.437,-0.008
0.437,-0.005
0.437,-0.005
0.438,-0.002
0.438,-0.003
0.438,0.002
0.438,-0.002
0.439,0.002
0.439,0.000
0.439,0.003
0.439,0.000
0.440,0.003
0.440,0.002
0.440,-0.003
0.440,0.002
0.441,-0.003
0.441,-0.003
0.441,-0.010
0.441,-0.010
0.442,-0.005
0.442,-0.007
0.442,0.000
0.442,0.000
0.443,0.008
0.443,0.008
0.443,0.022
0.443,0.022
0.444,0.038
0.444,0.037
0.444,0.043
0.444,0.042
0.445,0.047
0.445,0.047
0.445,0.042
0.445,0.045
0.446,0.038
0.446,0.038
0.446,0.028
0.446,0.030
0.447,0.020
0.447,0.020
0.447,0.027
0.447,0.023
0.448,0.028
0.448,0.023
0.448,0.025
0.448,0.027
0.449,0.018
0.449,0.020
0.449,0.015
0.449,0.017
0.450,0.010
0.450,0.012
0.450,0.018
0.450,0.017
0.451,0.023
0.451,0.022
0.451,0.028
0.451,0.030
0.452,0.035
0.452,0.035
0.452,0.030
0.452,0.032
0.453,0.013
0.453,0.012
0.453,-0.005
0.453,-0.008
0.454,-0.028
0.454,-0.028
0.454,-0.038
0.454,-0.037
0.455,-0.058
0.455,-0.060
0.455,-0.083
0.455,-0.083
0.456,-0.100
0.456,-0.100
0.456,-0.085
0.456,-0.085
0.457,-0.063
0.457,-0.062
0.457,-0.038
0.457,-0.038
0.458,-0.018
0.458,-0.018
0.458,0.005
0.458,0.003
0.459,0.020
0.459,0.020
0.459,0.027
0.459,0.027
0.460,0.025
0.460,0.025
0.460,0.028
0.460,0.025
0.461,0.028
0.461,0.023
0.461,0.027
0.461,0.022
0.462,0.032
0.462,0.032
0.462,0.103
0.462,0.107
0.463,0.182
0.463,0.185
0.463,0.278
0.463,0.283
0.464,0.415
0.464,0.422
0.464,0.527
0.464,0.480
0.465,-0.170
0.465,-0.205
0.465,-0.873
0.465,-0.857
0.466,-0.210
0.466,-0.110
0.466,0.725
0.466,-0.215
0.467,-2.505
0.467,-2.015
0.467,-0.220
0.467,-0.167
0.468,0.328
0.468,0.342
0.468,0.472
0.468,0.467
0.469,0.398
0.469,0.395
0.469,0.317
0.469,0.315
0.469,0.245
0.470,0.242
0.470,0.173
0.470,0.172
0.470,0.143
0.471,0.143
0.471,0.137
0.471,0.138
0.471,0.142
0.472,0.140
0.472,0.148
0.472,0.148
0.472,0.168
0.473,0.168
0.473,0.228
0.473,0.232
0.473,0.333
0.474,0.447
0.474,0.132
0.474,0.068
0.474,-0.330
0.475,-0.358
0.475,-0.272
0.475,-0.260
0.475,-0.080
0.476,-0.077
0.476,0.062
0.476,0.068
0.476,0.193
0.477,0.197
0.477,0.272
0.477,0.273
0.477,0.313
0.478,0.328
0.478,0.310
0.478,0.307
0.478,-0.050
0.479,-0.078
0.479,-0.598
0.479,-0.608
0.479,-0.497
0.480,-0.485
0.480,-0.207
0.480,-0.197
0.480,0.020
0.481,0.025
0.481,0.130
0.481,0.132
0.481,0.155
0.482,0.157
0.482,0.145
0.482,0.145
0.482,0.125
0.483,0.123
0.483,0.088
0.483,0.085
0.483,0.050
0.484,0.050
0.484,0.025
0.484,0.023
0.484,0.067
0.485,0.063
0.485,-0.010
0.485,-0.008
0.485,0.007
0.486,0.008
0.486,0.030
0.486,0.030
0.486,0.062
0.487,0.063
0.487,0.075
0.487,0.072
0.487,0.060
0.488,0.060
0.488,0.030
0.488,0.028
0.488,-0.017
0.489,-0.018
0.489,-0.053
0.489,-0.057
0.489,-0.063
0.490,-0.062
0.490,-0.048
0.490,-0.050
0.490,-0.035
0.491,-0.035
0.491,-0.027
0.491,-0.027
0.491,-0.017
0.492,-0.017
0.492,-0.013
0.492,-0.013
0.492,-0.008
0.493,-0.013
0.493,-0.007
0.493,-0.007
0.493,-0.013
0.494,-0.012
0.494,-0.015
0.494,-0.013
0.494,-0.022
0.495,-0.022
0.495,-0.017
0.495,-0.018
0.495,-0.015
0.496,-0.020
0.496,-0.015
0.496,-0.020
0.496,-0.017
0.497,-0.018
0.497,-0.027
0.497,-0.025
0.497,-0.033
0.498,-0.030
0.498,-0.035
0.498,-0.033
0.498,-0.027
0.499,-0.027
0.499,-0.017
0.499,-0.015
0.499,-0.007
0.500,-0.010
0.500,0.013
0.500,0.100
0.500,0.013
0.501,0.033
0.501,0.035
0.501,0.030
0.501,0.032
0.502,0.023
0.502,0.023
0.502,-0.033
0.502,-0.037
0.503,-0.113
0.503,-0.118
0.503,-0.203
0.503,-0.213
0.504,-0.202
0.504,-0.202
0.504,-0.148
0.504,-0.145
0.505,-0.075
0.505,-0.072
0.505,-0.022
0.505,-0.018
0.506,0.015
0.506,0.015
0.506,0.025
0.506,0.027
0.507,0.018
0.507,0.020
0.507,0.007
0.507,0.007
0.508,-0.003
0.508,-0.005
0.508,0.000
0.508,-0.003
0.509,0.002
0.509,0.000
0.509,0.008
0.509,0.008
0.510,0.017
0.510,0.015
0.510,0.020
0.510,0.020
0.511,0.027
0.511,0.025
0.511,0.028
0.511,0.023
0.512,0.028
0.512,0.027
0.512,0.022
0.512,0.022
0.513,0.025
0.513,0.022
0.513,0.015
0.513,0.017
0.514,0.012
0.514,0.013
0.514,0.008
0.514,0.012
0.515,0.008
0.515,0.010
0.515,0.007
0.515,0.010
0.516,0.005
0.516,0.010
0.516,0.015
0.516,0.012
0.517,0.015
0.517,0.015
0.517,0.017
0.517,0.018
0.518,0.013
0.518,0.017
0.518,0.013
0.518,0.013
0.519,0.010
0.519,0.008
0.519,0.015
0.519,0.013
0.520,0.020
0.520,0.020
0.520,0.018
0.520,0.020
0.521,0.022
0.521,0.020
0.521,0.027
0.521,0.025
0.522,0.033
0.522,0.035
0.522,0.045
0.522,0.047
0.523,0.055
0.523,0.053
0.523,0.058
0.523,0.057
0.524,0.050
0.524,0.052
0.524,0.048
0.524,0.052
0.525,0.047
0.525,0.045
0.525,0.052
0.525,0.052
0.526,0.042
0.526,0.040
0.526,0.012
0.526,0.012
0.527,-0.013
0.527,-0.013
0.527,-0.047
0.527,-0.047
0.528,-0.077
0.528,-0.077
0.528,-0.085
0.528,-0.083
0.529,-0.092
0.529,-0.092
0.529,-0.100
0.529,-0.098
0.530,-0.085
0.530,-0.083
0.530,-0.065
0.530,-0.067
0.531,-0.047
0.531,-0.047
0.531,-0.030
0.531,-0.028
0.532,-0.020
0.532,-0.018
0.532,-0.012
0.532,-0.013
0.533,-0.018
0.533,-0.018
0.533,-0.027
0.533,-0.027
0.534,-0.022
0.534,-0.020
0.534,-0.013
0.534,-0.017
0.535,-0.010
0.535,-0.017
0.535,-0.012
0.535,-0.015
0.536,-0.007
0.536,-0.007
0.536,0.008
0.536,0.007
0.537,0.012
0.537,0.008
0.537,0.013
0.537,0.013
0.538,0.008
0.538,0.010
0.538,0.007
0.538,0.008
0.539,0.012
0.539,0.010
0.539,0.018
0.539,0.015
0.540,0.020
0.540,0.017
0.540,0.022
0.540,0.020
0.541,0.025
0.541,0.023
0.541,0.027
0.541,0.027
0.542,0.023
0.542,0.025
0.542,0.020
0.542,0.020
0.543,0.007
0.543,0.007
0.543,-0.017
0.543,-0.017
0.544,-0.042
0.544,-0.043
0.544,-0.065
0.544,-0.065
0.545,-0.082
0.545,-0.083
0.545,-0.088
0.545,-0.088
0.546,-0.077
0.546,-0.077
0.546,-0.063
0.546,-0.063
0.547,-0.045
0.547,-0.043
0.547,-0.028
0.547,-0.030
0.548,-0.010
0.548,-0.008
0.548,0.008
0.548,0.008
0.549,0.015
0.549,0.015
0.549,0.020
0.549,0.017
0.550,0.022
0.550,0.020
0.550,0.015
0.550,0.015
0.551,0.020
0.551,0.018
0.551,0.012
0.551,0.012
0.552,0.017
0.552,0.018
0.552,0.012
0.552,0.012
0.553,-0.003
0.553,-0.005
0.553,-0.012
0.553,-0.010
0.554,-0.003
0.554,-0.003
0.554,0.000
0.554,-0.002
0.555,0.007
0.555,0.005
0.555,0.010
0.555,0.008
0.556,0.012
0.556,0.012
0.556,0.017
0.556,0.017
0.557,0.013
0.557,0.017
0.557,0.013
0.557,0.012
0.558,0.017
0.558,0.015
0.558,0.012
0.558,0.010
0.559,0.015
0.559,0.012
0.559,0.008
0.559,0.010
0.560,0.013
0.560,0.010
0.560,0.017
0.560,0.012
0.561,0.015
0.561,0.013
0.561,0.012
0.561,0.010
0.562,0.015
0.562,0.013
0.562,0.010
0.562,0.010
0.563,0.015
0.563,0.013
0.563,0.017
0.564,0.015
0.564,0.020
0.564,0.020
0.564,0.017
0.565,0.018
0.565,0.023
0.565,0.022
0.565,0.018
0.566,0.020
0.566,0.015
0.566,0.017
0.566,0.012
0.567,0.015
0.567,0.065
0.567,0.068
0.567,0.157
0.568,0.160
0.568,0.262
0.568,0.268
0.568,0.393
0.569,0.400
0.569,0.580
0.569,0.598
0.569,0.307
0.570,0.275
0.570,-0.620
0.570,-0.798
0.570,-0.202
0.571,-0.285
0.571,0.770
0.571,0.773
0.571,-2.490
0.572,-2.557
0.572,-1.138
0.572,-1.047
0.572,0.238
0.573,0.250
0.573,0.572
0.573,0.580
0.573,0.672
0.574,0.687
0.574,0.018
0.574,-0.008
0.574,-0.227
0.575,-0.242
0.575,-0.150
0.575,-0.142
0.575,-0.042
0.576,-0.037
0.576,0.112
0.576,0.117
0.576,0.227
0.577,0.230
0.577,0.317
0.577,0.320
0.577,0.380
0.578,0.398
0.578,0.340
0.578,0.328
0.578,-0.192
0.579,-0.218
0.579,-0.537
0.579,-0.535
0.579,-0.335
0.580,-0.322
0.580,-0.040
0.580,-0.030
0.580,0.152
0.581,0.157
0.581,0.215
0.581,0.220
0.581,0.193
0.582,0.190
0.582,0.127
0.582,0.123
0.582,0.063
0.583,0.063
0.583,0.040
0.583,0.042
0.583,0.037
0.584,0.038
0.584,0.035
0.584,0.040
0.584,0.035
0.585,0.038
0.585,0.042
0.585,0.038
0.585,0.032
0.586,0.037
0.586,0.020
0.586,0.020
0.586,0.003
0.587,0.007
0.587,-0.012
0.587,-0.013
0.587,-0.033
0.588,-0.033
0.588,-0.045
0.588,-0.047
0.588,-0.052
0.589,-0.050
0.589,-0.043
0.589,-0.043
0.589,-0.028
0.590,-0.030
0.590,-0.017
0.590,-0.017
0.590,-0.005
0.591,-0.005
0.591,0.008
0.591,0.010
0.591,0.022
0.592,0.022
0.592,0.028
0.592,0.027
0.592,0.030
0.593,0.028
0.593,0.023
0.593,0.027
0.593,0.018
0.594,0.022
0.594,0.013
0.594,0.013
0.594,0.003
0.595,0.003
0.595,-0.003
0.595,-0.003
0.595,-0.015
0.596,-0.017
0.596,-0.037
0.596,-0.038
0.596,-0.053
0.597,-0.053
0.597,-0.060
0.597,-0.060
0.597,-0.070
0.598,-0.070
0.598,-0.063
0.598,-0.065
0.598,-0.052
0.599,-0.052
0.599,-0.040
0.599,-0.040
0.599,-0.023
0.600,-0.023
0.600,-0.013
0.600,-0.015
0.600,-0.002
0.601,-0.003
0.601,0.003
0.601,0.003
0.601,0.000
0.602,0.002
0.602,0.005
0.602,0.003
0.602,0.008
0.603,0.007
0.603,0.012
0.603,0.012
0.603,0.015
0.604,0.012
0.604,0.007
0.604,0.007
0.604,0.002
0.605,0.005
0.605,0.000
0.605,0.000
0.605,-0.003
0.606,-0.005
0.606,0.000
0.606,-0.002
0.606,0.003
0.607,0.000
0.607,0.005
0.607,0.005
0.607,0.003
0.608,0.008
0.608,0.003
0.608,0.003
0.608,0.005
0.609,0.005
0.609,0.010
0.609,0.007
0.609,0.010
0.610,0.007
0.610,0.010
0.610,0.007
0.610,0.010
0.611,0.007
0.611,0.010
0.611,0.010
0.611,0.008
0.612,0.010
0.612,0.005
0.612,0.008
0.612,0.005
0.613,0.008
0.613,0.002
0.613,0.003
0.613,-0.003
0.614,-0.003
0.614,-0.007
0.614,-0.007
0.614,-0.013
0.615,-0.015
0.615,-0.012
0.615,-0.015
0.615,-0.012
0.616,-0.012
0.616,-0.015
0.616,-0.010
0.616,-0.017
0.617,-0.017
0.617,-0.013
0.617,-0.017
0.617,-0.022
0.618,-0.022
0.618,-0.028
0.618,-0.025
0.618,-0.028
0.619,-0.028
0.619,-0.022
0.619,-0.023
0.619,-0.018
0.620,-0.018
0.620,-0.013
0.620,-0.015
0.620,-0.003
0.621,-0.003
0.621,0.013
0.621,0.013
0.621,0.028
0.622,0.027
0.622,0.032
0.622,0.032
0.622,0.025
0.623,0.025
0.623,0.018
0.623,0.020
0.623,0.008
0.624,0.007
0.624,-0.007
0.624,-0.007
0.624,-0.013
0.625,-0.013
0.625,-0.017
0.625,-0.015
0.625,-0.018
0.625,-0.015
0.626,-0.022
0.626,-0.025
0.626,-0.018
0.626,-0.020
0.627,-0.007
0.627,-0.008
0.627,0.000
0.627,0.000
0.628,0.005
0.628,0.003
0.628,0.007
0.628,0.003
0.629,0.000
0.629,0.002
0.629,0.007
0.629,0.008
0.630,0.025
0.630,0.025
0.630,0.037
0.630,0.035
0.631,0.043
0.631,0.047
0.631,0.035
0.631,0.033
0.632,-0.030
0.632,-0.032
0.632,-0.125
0.632,-0.130
0.633,-0.213
0.633,-0.228
0.633,-0.213
0.633,-0.212
0.634,-0.155
0.634,-0.153
0.634,-0.078
0.634,-0.077
0.635,-0.030
0.635,-0.027
0.635,0.010
0.635,0.012
0.636,0.032
0.636,0.033
0.636,0.028
0.636,0.030
0.637,0.035
0.637,0.032
0.637,0.035
0.637,0.035
0.638,0.045
0.638,0.045
0.638,0.050
0.638,0.047
0.639,0.050
0.639,0.047
0.639,0.037
0.639,0.037
0.640,0.018
0.640,0.018
0.640,-0.013
0.640,-0.015
0.641,-0.050
0.641,-0.053
0.641,-0.073
0.641,-0.072
0.642,-0.063
0.642,-0.067
0.642,-0.052
0.642,-0.050
0.643,-0.035
0.643,-0.035
0.643,-0.020
0.643,-0.020
0.644,-0.008
0.644,-0.010
0.644,0.000
0.644,-0.003
0.645,0.010
0.645,0.008
0.645,0.017
0.645,0.018
0.646,0.013
0.646,0.015
0.646,0.003
0.646,0.002
0.647,-0.010
0.647,-0.010
0.647,-0.020
0.647,-0.017
0.648,-0.020
0.648,-0.022
0.648,-0.018
0.648,-0.020
0.649,-0.017
0.649,-0.017
0.649,-0.020
0.649,-0.018
0.650,-0.012
0.650,-0.013
0.650,-0.008
0.650,-0.010
0.651,-0.003
0.651,-0.002
0.651,-0.005
0.651,-0.003
0.652,0.005
0.652,0.002
0.652,0.013
0.652,0.012
0.653,0.020
0.653,0.018
0.653,0.025
0.653,0.025
0.654,0.020
0.654,0.020
0.654,0.010
0.654,0.010
0.655,0.003
0.655,0.005
0.655,0.000
0.655,0.000
0.656,-0.005
0.656,-0.003
0.656,-0.010
0.656,-0.007
0.657,-0.013
0.657,-0.010
0.657,-0.003
0.657,-0.005
0.658,0.003
0.658,0.003
0.658,0.013
0.658,0.012
0.659,0.020
0.659,0.020
0.659,0.022
0.659,0.022
0.660,0.018
0.660,0.022
0.660,0.017
0.660,0.017
0.661,0.008
0.661,0.008
0.661,0.002
0.661,0.002
0.662,-0.002
0.662,0.000
0.662,0.003
0.662,0.003
0.663,0.000
0.663,0.002
0.663,-0.003
0.663,0.000
0.664,-0.003
0.664,-0.002
0.664,0.002
0.664,-0.002
0.665,0.005
0.665,0.005
0.665,0.003
0.665,0.005
0.666,0.002
0.666,0.003
0.666,-0.003
0.666,-0.003
0.667,0.002
0.667,0.002
0.667,-0.002
0.667,-0.002
0.668,0.003
0.668,0.002
0.668,-0.003
0.668,0.002
0.669,-0.007
0.669,-0.003
0.669,-0.012
0.669,-0.010
0.670,-0.022
0.670,-0.022
0.670,-0.017
0.670,-0.017
0.671,-0.010
0.671,-0.010
0.671,-0.002
0.671,-0.002
0.672,0.015
0.672,0.017
0.672,0.087
0.672,0.092
0.673,0.183
0.673,0.188
0.673,0.308
0.673,0.313
0.674,0.458
0.674,0.465
0.674,0.640
0.674,0.635
0.675,0.142
0.675,0.105
0.675,-0.720
0.675,-0.737
0.676,-0.170
0.676,-0.510
0.676,0.863
0.676,0.615
0.677,-2.330
0.677,-2.065
0.677,-0.512
0.677,-0.428
0.678,0.510
0.678,0.533
0.678,0.917
0.678,0.897
0.679,0.127
0.679,0.113
0.679,-0.015
0.679,-0.003
0.680,0.095
0.680,0.092
0.680,0.057
0.680,0.083
0.681,0.142
0.681,0.143
0.681,0.203
0.681,0.207
0.682,0.245
0.682,0.247
0.682,0.265
0.682,0.260
0.683,-0.002
0.683,-0.017
0.683,-0.625
0.683,-0.642
0.684,-0.703
0.684,-0.652
0.684,-0.375
0.684,-0.363
0.685,-0.128
0.685,-0.120
0.685,0.005
0.685,0.010
0.686,0.058
0.686,0.060
0.686,0.075
0.686,0.075
0.687,0.085
0.687,0.083
0.687,0.088
0.688,0.088
0.688,0.075
0.688,0.075
0.688,0.060
0.689,0.062
0.689,0.053
0.689,0.057
0.689,0.052
0.690,0.052
0.690,0.055
0.690,0.057
0.690,0.053
0.691,0.057
0.691,0.053
0.691,0.055
0.691,0.050
0.692,0.053
0.692,0.047
0.692,0.048
0.692,0.040
0.693,0.042
0.693,0.035
0.693,0.033
0.693,0.038
0.694,0.033
0.694,0.037
0.694,0.037
0.694,0.030
0.695,0.032
0.695,0.027
0.695,0.027
0.695,0.033
0.696,0.030
0.696,0.035
0.696,0.032
0.696,0.035
0.697,0.033
0.697,0.028
0.697,0.028
0.697,0.020
0.698,0.017
0.698,0.022
0.698,0.022
0.698,0.018
0.699,0.020
0.699,0.015
0.699,0.020
0.699,0.015
0.700,0.017
0.700,0.013
0.700,0.018
0.700,0.013
0.701,0.017
0.701,0.013
0.701,0.015
0.701,0.010
0.702,0.012
0.702,0.008
0.702,0.010
0.702,0.007
0.703,0.007
0.703,0.002
0.703,0.003
0.703,-0.003
0.704,0.000
0.704,-0.005
0.704,-0.005
0.704,-0.002
0.705,-0.005
0.705,-0.002
0.705,-0.005
0.705,-0.002
0.706,-0.005
0.706,-0.002
0.706,-0.003
0.706,0.002
0.707,0.002
0.707,-0.003
0.707,-0.003
0.707,-0.002
0.708,-0.002
0.708,-0.003
0.708,-0.003
0.708,0.000
0.709,-0.002
0.709,0.002
0.709,0.002
0.709,0.007
0.710,0.008
0.710,0.003
0.710,0.007
0.710,0.002
0.711,0.003
0.711,0.007
0.711,0.005
0.711,0.012
0.712,0.010
0.712,0.013
0.712,0.012
0.712,0.007
0.713,0.007
0.713,-0.007
0.713,-0.007
0.713,-0.027
0.714,-0.028
0.714,-0.045
0.714,-0.043
0.714,-0.048
0.715,-0.047
0.715,-0.042
0.715,-0.045
0.715,-0.050
0.716,-0.047
0.716,-0.037
0.716,-0.037
0.716,-0.028
0.717,-0.027
0.717,-0.005
0.717,-0.005
0.717,0.007
0.718,0.003
0.718,0.007
0.718,0.003
0.718,0.000
0.719,0.000
0.719,-0.003
0.719,-0.005
0.719,-0.002
0.720,-0.007
0.720,-0.003
0.720,-0.005
0.720,0.000
0.721,0.000
0.721,-0.003
0.721,-0.005
0.721,0.005
0.722,0.000
0.722,0.008
0.722,0.008
0.722,0.017
0.723,0.015
0.723,0.013
0.723,0.015
0.723,0.007
0.724,0.007
0.724,0.000
0.724,0.000
0.724,-0.007
0.725,-0.007
0.725,-0.002
0.725,-0.002
0.725,0.003
0.726,0.002
0.726,0.008
0.726,0.008
0.726,0.015
0.727,0.015
0.727,0.025
0.727,0.025
0.727,0.037
0.728,0.035
0.728,0.038
0.728,0.038
0.728,0.032
0.729,0.032
0.729,0.023
0.729,0.023
0.729,0.028
0.730,0.027
0.730,0.023
0.730,0.022
0.730,0.008
0.731,0.007
0.731,-0.005
0.731,-0.003
0.731,-0.012
0.732,-0.013
0.732,-0.003
0.732,-0.002
0.732,-0.012
0.733,-0.012
0.733,-0.027
0.733,-0.027
0.733,-0.040
0.734,-0.040
0.734,-0.047
0.734,-0.047
0.734,-0.040
0.735,-0.040
0.735,-0.028
0.735,-0.028
0.735,-0.037
0.736,-0.038
0.736,-0.043
0.736,-0.045
0.736,-0.042
0.737,-0.043
0.737,-0.037
0.737,-0.037
0.737,-0.042
0.738,-0.040
0.738,-0.037
0.738,-0.037
0.738,-0.032
0.739,-0.032
0.739,-0.023
0.739,-0.023
0.739,-0.018
0.740,-0.022
0.740,-0.015
0.740,-0.017
0.740,-0.015
0.741,-0.015
0.741,-0.010
0.741,-0.010
0.741,-0.008
0.742,-0.008
0.742,-0.003
0.742,-0.005
0.742,-0.003
0.743,-0.005
0.743,0.000
0.743,-0.002
0.743,-0.007
0.744,-0.003
0.744,0.000
0.744,-0.002
0.744,-0.003
0.745,0.000
0.745,-0.005
0.745,-0.005
0.745,-0.010
0.746,-0.007
0.746,-0.015
0.746,-0.012
0.746,-0.018
0.747,-0.015
0.747,-0.022
0.747,-0.023
0.747,-0.017
0.748,-0.017
0.748,-0.012
0.748,-0.012
0.748,-0.005
0.749,-0.005
0.749,-0.002
0.749,-0.003
0.749,0.002
0.750,0.002
0.750,-0.002
0.750,0.002
0.750,-0.005
0.750,0.100
0.751,-0.002
0.751,-0.008
0.751,-0.007
0.751,-0.003
0.752,-0.002
0.752,-0.007
0.752,-0.002
0.752,0.002
0.753,0.000
0.753,-0.003
0.753,-0.002
0.753,-0.005
0.754,-0.005
0.754,-0.008
0.754,-0.007
0.754,-0.010
0.755,-0.008
0.755,-0.013
0.755,-0.010
0.755,-0.017
0.756,-0.013
0.756,-0.017
0.756,-0.015
0.756,-0.008
0.757,-0.010
0.757,-0.005
0.757,-0.003
0.757,0.002
0.758,0.002
0.758,0.005
0.758,0.003
0.758,0.000
0.759,0.000
0.759,-0.003
0.759,-0.005
0.759,-0.002
0.760,-0.005
0.760,-0.010
0.760,-0.008
0.760,-0.013
0.761,-0.013
0.761,-0.010
0.761,-0.012
0.761,-0.015
0.762,-0.012
0.762,-0.015
0.762,-0.013
0.762,-0.005
0.763,-0.005
0.763,0.002
0.763,0.002
0.763,0.008
0.764,0.008
0.764,0.015
0.764,0.015
0.764,0.012
0.765,0.015
0.765,0.010
0.765,0.008
0.765,0.013
0.766,0.012
0.766,0.067
0.766,0.072
0.766,0.152
0.767,0.153
0.767,0.262
0.767,0.267
0.767,0.395
0.768,0.402
0.768,0.593
0.768,0.598
0.768,0.210
0.769,0.175
0.769,-0.695
0.769,-0.777
0.769,0.090
0.770,-0.142
0.770,0.515
0.770,0.408
0.770,-2.570
0.771,-2.407
0.771,-0.932
0.771,-0.852
0.771,-0.030
0.772,-0.210
0.772,0.205
0.772,0.217
0.772,0.333
0.773,0.332
0.773,0.300
0.773,0.298
0.773,0.272
0.774,0.270
0.774,0.213
0.774,0.215
0.774,0.188
0.775,0.187
0.775,0.162
0.775,0.162
0.775,0.130
0.776,0.128
0.776,0.085
0.776,0.082
0.776,0.032
0.777,0.032
0.777,0.022
0.777,0.027
0.777,0.035
0.778,0.033
0.778,0.037
0.778,0.037
0.778,0.047
0.779,0.043
0.779,0.045
0.779,0.043
0.779,0.030
0.780,0.033
0.780,0.018
0.780,0.018
0.780,0.010
0.781,0.010
0.781,0.013
0.781,0.012
0.781,0.007
0.782,0.008
0.782,0.005
0.782,0.005
0.782,0.017
0.783,0.015
0.783,0.025
0.783,0.023
0.783,0.030
0.784,0.030
0.784,0.037
0.784,0.035
0.784,0.032
0.785,0.033
0.785,0.028
0.785,0.033
0.785,0.025
0.786,0.028
0.786,0.022
0.786,0.022
0.786,0.013
0.787,0.012
0.787,0.018
0.787,0.017
0.787,0.028
0.788,0.027
0.788,0.040
0.788,0.040
0.788,0.052
0.789,0.053
0.789,0.072
0.789,0.072
0.789,0.098
0.790,0.100
0.790,0.143
0.790,0.145
0.790,0.225
0.791,0.230
0.791,0.348
0.791,0.343
0.791,-0.398
0.792,-0.407
0.792,-0.443
0.792,-0.403
0.792,-0.198
0.793,-0.193
0.793,-0.082
0.793,-0.075
0.793,0.065
0.794,0.068
0.794,0.160
0.794,0.163
0.794,0.230
0.795,0.232
0.795,0.282
0.795,0.282
0.795,0.050
0.796,0.035
0.796,-0.542
0.796,-0.558
0.796,-0.622
0.797,-0.575
0.797,-0.298
0.797,-0.287
0.797,-0.035
0.798,-0.028
0.798,0.105
0.798,0.108
0.798,0.155
0.799,0.160
0.799,0.150
0.799,0.150
0.799,0.130
0.800,0.128
0.800,0.102
0.800,0.100
0.800,0.067
0.801,0.103
0.801,0.068
0.801,0.067
0.801,0.008
0.802,0.010
0.802,0.002
0.802,0.002
0.802,0.007
0.803,0.005
0.803,0.008
0.803,0.008
0.803,0.003
0.804,0.005
0.804,0.010
0.804,0.010
0.804,0.018
0.805,0.018
0.805,0.023
0.805,0.022
0.805,0.027
0.806,0.028
0.806,0.023
0.806,0.027
0.806,0.043
0.807,0.042
0.807,0.060
0.807,0.060
0.807,0.070
0.808,0.070
0.808,0.058
0.808,0.058
0.808,0.043
0.809,0.042
0.809,0.022
0.809,0.020
0.809,-0.002
0.810,-0.002
0.810,-0.015
0.810,-0.013
0.810,-0.017
0.811,-0.017
0.811,-0.020
0.811,-0.018
0.811,-0.022
0.812,-0.022
0.812,-0.027
0.812,-0.028
0.812,-0.033
0.813,-0.035
0.813,-0.040
0.813,-0.043
0.814,-0.038
0.814,-0.042
0.814,-0.045
0.814,-0.042
0.815,-0.035
0.815,-0.035
0.815,-0.043
0.815,-0.042
0.816,-0.035
0.816,-0.037
0.816,-0.040
0.816,-0.038
0.817,-0.017
0.817,-0.017
0.817,0.005
0.817,0.007
0.818,0.022
0.818,0.022
0.818,0.033
0.818,0.035
0.819,0.040
0.819,0.040
0.819,0.043
0.819,0.042
0.820,0.045
0.820,0.042
0.820,0.047
0.820,0.043
0.821,0.053
0.821,0.055
0.821,0.062
0.821,0.062
0.822,0.043
0.822,0.043
0.822,0.028
0.822,0.028
0.823,0.013
0.823,0.013
0.823,0.005
0.823,0.002
0.824,0.008
0.824,0.008
0.824,0.017
0.824,0.017
0.825,0.025
0.825,0.027
0.825,0.042
0.825,0.042
0.826,0.045
0.826,0.045
0.826,0.040
0.826,0.042
0.827,0.035
